Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Austria,Price / Austria,Compare At Price / Austria,Included / Belgium,Price / Belgium,Compare At Price / Belgium,Included / Canada,Price / Canada,Compare At Price / Canada,Included / China,Price / China,Compare At Price / China,Included / Denmark,Price / Denmark,Compare At Price / Denmark,Included / France,Price / France,Compare At Price / France,Included / Germany,Price / Germany,Compare At Price / Germany,Included / Hong Kong SAR,Price / Hong Kong SAR,Compare At Price / Hong Kong SAR,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / Ireland,Price / Ireland,Compare At Price / Ireland,Included / Israel,Price / Israel,Compare At Price / Israel,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Japan,Price / Japan,Compare At Price / Japan,Included / Lebanon,Price / Lebanon,Compare At Price / Lebanon,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Included / Netherlands,Price / Netherlands,Compare At Price / Netherlands,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / Norway,Price / Norway,Compare At Price / Norway,Included / Saudi Arabia,Price / Saudi Arabia,Compare At Price / Saudi Arabia,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / South Korea,Price / South Korea,Compare At Price / South Korea,Included / Spain,Price / Spain,Compare At Price / Spain,Included / Sweden,Price / Sweden,Compare At Price / Sweden,Included / Switzerland,Price / Switzerland,Compare At Price / Switzerland,Included / Taiwan,Price / Taiwan,Compare At Price / Taiwan,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
zenana-walk-the-line-full-size-high-rise-skinny-jeans-in-rose,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/5f8c0c130a1d4751a3813e716c9e32a1-Max.jpg?v=1674766552,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenana-walk-the-line-full-size-high-rise-skinny-jeans-in-rose,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/78648252c10f4c2d8dea81cfe4025d14-Max.jpg?v=1674766709,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenana-walk-the-line-full-size-high-rise-skinny-jeans-in-rose,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/1c2fd7838c174da98e71b82055d0d1a1-Max.jpg?v=1674766709,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenana-walk-the-line-full-size-high-rise-skinny-jeans-in-rose,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d665f2e288504db68cfbfb10ee9e2455-Max.jpg?v=1674766709,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenana-walk-the-line-full-size-high-rise-skinny-jeans-in-rose,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/29d71fc39ade4dbaaa3a4f2d29bade2d-Max.jpg?v=1674766709,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenana-walk-the-line-full-size-high-rise-skinny-jeans-in-rose,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/3281ec0d89534fa7ae1d2ca14698a588-Max.jpg?v=1674766709,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zenana-walk-the-line-full-size-high-rise-skinny-jeans-in-rose,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/dbc8c51199c446c3830e5db6c503ee80-Max.jpg?v=1674766709,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,Davi & Dani Sitting Fireside Full Size Button Down Denim Shirt,"<p>Puffed sleeves and gathered shoulders add a romantic element to this snap-down denim shirt. The lightweight design is comfortable as you go about your day. Paired with printed pants or a fun skirt, this denim shirt will be a favorite this season.</p><ul>
<li>Sizing category: Full size run</li>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Style: Casual, minimalist</li>
<li>Features: Raw hem</li>
<li>Length: Regular</li>
<li>Sleeve Length: Long sleeves</li>
<li>Material: 100% viscose</li>
<li>Stretch: No stretch</li>
<li>Sheer: No</li>
<li>Body: Not lined</li>
<li>Care instructions: Hand wash cold. Do not tumble dry.</li>
<li>Imported</li>
<li>Models are wearing sizes S and 1XL.</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">S: bust 37 in, length 26 in, shoulder 13.5 in, sleeve 21.5 in</p><p style=""padding-left: 40px;"">M: bust 39 in, length 27 in, shoulder 14.5 in, sleeve 22 in</p><p style=""padding-left: 40px;"">L: bust 43 in, length 28 in, shoulder 15 in, sleeve 22.5 in</p><p style=""padding-left: 40px;"">1XL: bust 48 in, length 29 in, shoulder 16 in, sleeve 24 in</p><p style=""padding-left: 40px;"">2XL: bust 50 in, length 30 in, shoulder 17 in, sleeve 24.5 in</p><p style=""padding-left: 40px;"">3XL: bust 53 in, length 31 in, shoulder 18 in, sleeve 25 in</p><p>Young and Junior Contemporary supplier Davi &amp; Dani was created by and is loved by fashion enthusiasts everywhere. Their unique and creative tops, dresses, bottoms, outerwear, and more, in plus and regular sizes, put a spin on traditional and trending styles, so you'll be turning heads while wearing Davi &amp; Dani.</p>",Trendsi,,"","Clearance 0921, Davi & Dani, Ship from USA",false,Color,LT Blue,Size,S,,,'100100607266308,397.120119935,shopify,deny,manual,55.00,,true,true,'100100607266308,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2c21570c9d2142ad842dacdc1611b19a-Max.jpg?v=1674766519,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2c21570c9d2142ad842dacdc1611b19a-Max.jpg?v=1674766519,lb,,16.66,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,LT Blue,,M,,,'100100607269136,397.120119935,shopify,deny,manual,55.00,,true,true,'100100607269136,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/a543dead3e554c55860b783b2058cf58-Max.jpg?v=1674766519,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2c21570c9d2142ad842dacdc1611b19a-Max.jpg?v=1674766519,lb,,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,LT Blue,,L,,,'100100607267155,397.120119935,shopify,deny,manual,55.00,,true,true,'100100607267155,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d0523204dcee46d99f3e5d7de48bcf2f-Max.jpg?v=1674766677,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2c21570c9d2142ad842dacdc1611b19a-Max.jpg?v=1674766519,lb,,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,LT Blue,,1XL,,,'100100607269745,397.120119935,shopify,deny,manual,55.00,,true,true,'100100607269745,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/69822a31969d40eda1ac0dc8bb932823-Max.jpg?v=1674766677,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2c21570c9d2142ad842dacdc1611b19a-Max.jpg?v=1674766519,lb,,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,LT Blue,,2XL,,,'100100607268609,397.120119935,shopify,deny,manual,55.00,,true,true,'100100607268609,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/91b217332d3a430bb84322ef7db0a727-Max.jpg?v=1674766677,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2c21570c9d2142ad842dacdc1611b19a-Max.jpg?v=1674766519,lb,,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,LT Blue,,3XL,,,'100100607263855,397.120119935,shopify,deny,manual,55.00,,true,true,'100100607263855,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/84b7f6e477104742b0e932ca1f58cf37-Max.jpg?v=1674766677,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/2c21570c9d2142ad842dacdc1611b19a-Max.jpg?v=1674766519,lb,,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/3676f4736c4446ecad126594d7e91db7-Max.jpg?v=1674766677,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f32028405d05467eaa516b4b058a1bb1-Max.jpg?v=1674766677,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/a641d95ce1b84860aaee98d22b3ee912-Max.jpg?v=1674766677,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/75b19cb018c949ceb2cc59bf774af032-Max.jpg?v=1674766677,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davi-dani-sitting-fireside-full-size-button-down-denim-shirt,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/82f3a6d30eb44d2ba8a6461ba16acba5-Max.jpg?v=1674766677,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kancan-noemie-patch-pocket-detail-bootcut-jeans,Kancan Noémie Patch Pocket Detail Bootcut Jeans,"<p>These jeans feature patch pockets on the front and back for a unique look. The light wash gives them a retro feel, and the bootcut is designed in an updated and modern style. Also featuring high rise and a small amount of stretch, these jeans are going to be your new denim bestie.</p><p>Kancan M.A.P. for this item: $64</p><ul>
<li>Sizing category: Regular</li>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Style: Casual, chic</li>
<li>Features: Pockets</li>
<li>Length: Long</li>
<li>Material: 99% cotton,1% spandex</li>
<li>Stretch: Slightly stretchy</li>
<li>Sheer: No</li>
<li>Body: Not lined</li>
<li>Care instructions: Machine wash cold. Tumble dry low.</li>
<li>Imported</li>
<li>The model is wearing a size 5/26.</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">0/23: hip 31 in, rise 10.5 in, inseam 32.5 in, waist 23 in</p><p style=""padding-left: 40px;"">1/24: hip 32 in, rise 11 in, inseam 32.5 in, waist 24 in</p><p style=""padding-left: 40px;"">3/25: hip 33 in, rise 11 in, inseam 32.5 in, waist 25 in</p><p style=""padding-left: 40px;"">5/26: hip 35 in, rise 11.5 in, inseam 32.5 in, waist 26 in</p><p style=""padding-left: 40px;"">7/27 hip 36 in, rise 11.5 in, inseam32.5 in, waist 27 in</p><p style=""padding-left: 40px;"">9/28 hip 37 in, rise 12 in, inseam 33 in, waist 28 in</p><p style=""padding-left: 40px;"">11/29: hip 38 in, rise 12 in, inseam 33 in, waist 29 in</p><p style=""padding-left: 40px;"">13/30: hip 40 in, rise 12.5 in, inseam 33 in, waist 30 in</p><p style=""padding-left: 40px;"">15/31: hip 41 in, rise 12.5 in, inseam 33 in, waist 32 in</p><p>Established in 2003, Los Angeles-based Kancan was named after the popular cancan dancers of the late 1800s because they wanted to reflect the same positivity and high-energy the dance is known for. They offer quality and comfortable denim for the everyday modern woman. By using the latest techniques and washes, they are able to provide everything from reliable essentials to current and trendy pieces that provide a wider range of movement. Kancan has received high praises for designing jeans that are not only fashion-forward but also comfortably flatter all body shapes and sizes.</p>",Trendsi,,"","Kancan, Ship from USA",false,Color,Medium,Size,0/23,,,'100100799804567,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799804567,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
kancan-noemie-patch-pocket-detail-bootcut-jeans,,,,,,,,,Medium,,1/24,,,'100100799808111,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799808111,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/19173a159e10489e84460157ed96c35e-Max.jpg?v=1674766472,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kancan-noemie-patch-pocket-detail-bootcut-jeans,,,,,,,,,Medium,,3/25,,,'100100799800592,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799800592,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/ed1ce8feed7545c8931168b5a2a227b8-Max.jpg?v=1674766607,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kancan-noemie-patch-pocket-detail-bootcut-jeans,,,,,,,,,Medium,,5/26,,,'100100799802949,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799802949,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/0b3f832c55db4d2bba88a5049d70245a-Max.jpg?v=1674766607,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kancan-noemie-patch-pocket-detail-bootcut-jeans,,,,,,,,,Medium,,7/27,,,'100100799805887,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799805887,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kancan-noemie-patch-pocket-detail-bootcut-jeans,,,,,,,,,Medium,,9/28,,,'100100799808916,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799808916,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kancan-noemie-patch-pocket-detail-bootcut-jeans,,,,,,,,,Medium,,11/29,,,'100100799802119,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799802119,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kancan-noemie-patch-pocket-detail-bootcut-jeans,,,,,,,,,Medium,,13/30,,,'100100799808102,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799808102,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kancan-noemie-patch-pocket-detail-bootcut-jeans,,,,,,,,,Medium,,15/31,,,'100100799800490,765.119609716,shopify,deny,manual,64.00,,true,true,'100100799800490,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f06c0cc7c83942988a331b45891476fd-Max.jpg?v=1674766472,lb,,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andree-by-unit-starstruck-full-size-sequin-star-patch-denim-jacket,Andree by Unit Starstruck Full Size Sequin Star Patch Denim Jacket,"<p>This structured denim jacket comes with a twist -- sequined star patches, making it the star of the show whenever you wear it. The jacket has mismatched breast pockets, side pockets, and an oversized fit.</p><ul>
<li>Sizing category: Full size run</li>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Style: Casual, chic, girl next door</li>
<li>Features: Contrast sequin</li>
<li>Length: Regular</li>
<li>Sleeve Length: Long sleeves</li>
<li>Sleeve Type: Regular sleeves</li>
<li>Material: 100% cotton</li>
<li>Stretch: No stretch</li>
<li>Sheer: No</li>
<li>Body: Not lined</li>
<li>Care instructions: Machine wash cold. Tumble dry low.</li>
<li>Imported</li>
<li>Models are wearing sizes S and 1X.</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">S: bust 41 in, length 23 in, shoulder 19.5 in, sleeve 20 in</p><p style=""padding-left: 40px;"">M: bust 43 in, length 23.5 in, shoulder 20 in, sleeve 20 in</p><p style=""padding-left: 40px;"">L: bust 45 in, length 24 in, shoulder 20.5 in, sleeve 20 in</p><p style=""padding-left: 40px;"">1X: bust 50 in, length 27 in, shoulder 21 in, sleeve 22 in</p><p style=""padding-left: 40px;"">2X: bust 52 in, length 27.5 in, shoulder 21.5 in, sleeve 22 in</p><p style=""padding-left: 40px;"">3X: bust 56 in, length 28 in, shoulder 22 in, sleeve 22 in</p><p>Andrée is a sister company to Unit Fashion, who has been a leader in the industry for over 30 years. Andrée was started in 2009, using vintage styles as inspiration for their modernized designs. Their flattering feminine looks take the trends up a notch with their exquisite details.</p>",Trendsi,,"","Andree by Unit, Ship from USA, Trendsi Luxe Clearance",false,Color,Pink,Size,S,,,'100100147370334,794.013443685,shopify,deny,manual,72.00,,true,true,'100100147370334,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/993817e9f73d42969bd9d3d2ecb1c884-Max.jpg?v=1674766459,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/993817e9f73d42969bd9d3d2ecb1c884-Max.jpg?v=1674766459,lb,,36.49,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
andree-by-unit-starstruck-full-size-sequin-star-patch-denim-jacket,,,,,,,,,Pink,,M,,,'100100147374676,794.013443685,shopify,deny,manual,72.00,,true,true,'100100147374676,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/80eb1a649c5246dba9676acca1f469ac-Max.jpg?v=1674766459,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/993817e9f73d42969bd9d3d2ecb1c884-Max.jpg?v=1674766459,lb,,36.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andree-by-unit-starstruck-full-size-sequin-star-patch-denim-jacket,,,,,,,,,Pink,,L,,,'100100147372618,794.013443685,shopify,deny,manual,72.00,,true,true,'100100147372618,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6a805734b8374e428707d1e300e269a3-Max.jpg?v=1674766544,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/993817e9f73d42969bd9d3d2ecb1c884-Max.jpg?v=1674766459,lb,,36.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andree-by-unit-starstruck-full-size-sequin-star-patch-denim-jacket,,,,,,,,,Pink,,1X,,,'100100147379812,794.013443685,shopify,deny,manual,72.00,,true,true,'100100147379812,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/81601cbb97cf4188a0dd21e6cc4ea8af-Max.jpg?v=1674766544,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/993817e9f73d42969bd9d3d2ecb1c884-Max.jpg?v=1674766459,lb,,36.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andree-by-unit-starstruck-full-size-sequin-star-patch-denim-jacket,,,,,,,,,Pink,,2X,,,'100100147373182,794.013443685,shopify,deny,manual,72.00,,true,true,'100100147373182,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/0a9010aa56d548118a8fc2f657fde6a7-Max.jpg?v=1674766544,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/993817e9f73d42969bd9d3d2ecb1c884-Max.jpg?v=1674766459,lb,,36.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andree-by-unit-starstruck-full-size-sequin-star-patch-denim-jacket,,,,,,,,,Pink,,3X,,,'100100147375707,794.013443685,shopify,deny,manual,72.00,,true,true,'100100147375707,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/e91f434ee4554f03a8a42f5f2714ab31-Max.jpg?v=1674766544,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/993817e9f73d42969bd9d3d2ecb1c884-Max.jpg?v=1674766459,lb,,36.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andree-by-unit-starstruck-full-size-sequin-star-patch-denim-jacket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6a01f67d2f1c46f6a7ce0d77e957020f-Max.jpg?v=1674766544,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andree-by-unit-starstruck-full-size-sequin-star-patch-denim-jacket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/24336da38edf47bb8e2252fb5bb55198-Max.jpg?v=1674766544,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
